question,answer,reference,label,judgement
Who presides over the sessions of lok sabha?,The Speaker of the Lok Sabha presides over the sessions of the Lok Sabha.,"Disambiguation 1. Question: Who primarily presides over the sessions of the Lok Sabha? Answer:Speaker
Disambiguation 2. Question: Who presides over the sessions of Lok Sabha in the absence of the Speaker? Answer:Deputy Speaker of the Lok Sabha
Disambiguation 3. Question: Who presides over the sessions of Lok Sabha in the absence of the Speaker and the Deputy Speaker of the Lok Sabha? Answer:Deputy-Chairman of the Rajya Sabha
",-1,Fail.
Piper's real name orange is the new black?,"The question is ambiguous as it is not clear whether you are asking for the real name of the character Piper Chapman from the TV show ""Orange is the New Black"" or if you are asking if the show itself is called ""Piper's real name orange is the new black."" 

If you are asking for the real name of the character Piper Chapman, her full name is Piper Elizabeth Chapman. 

If you are asking if the show is called ""Piper's real name orange is the new black,"" then the answer is no, the show is called ""Orange is the New Black.""","Disambiguation 1. Question: What is Piper's character's real name in Orange is the New Black? Answer:Piper Eressea Kerman
Disambiguation 2. Question: What is the name of the actress who plays Piper on Orange is the New Black? Answer:Taylor Jane Schilling
",1,Pass.
When is the cutoff for being a millennial?,"The question of when the cutoff for being a millennial is can be ambiguous as different sources and researchers may define the generational boundaries differently. Generally, millennials are considered to be individuals born between the early 1980s to the mid-1990s. However, some sources may extend this range slightly. It is important to note that generational boundaries are not an exact science and can vary depending on the context.","Disambiguation 1. Question: What year is generally considered the widely accepted end of the millennial generation? Answer:1996
Disambiguation 2. Question: What is the general time frame many people use to define the end of the millennial generation? Answer:mid-1990s to early 2000s
",1,Pass.
When was five nights at freddy's 2 made?,"The question is ambiguous as it could be asking about the release date of the game ""Five Nights at Freddy's 2"" or the development period of the game. 

If you are asking about the release date, ""Five Nights at Freddy's 2"" was released on November 10, 2014.

If you are asking about the development period, ""Five Nights at Freddy's 2"" was developed in a relatively short time frame, with creator Scott Cawthon announcing the game in October 2014 and releasing it just a month later in November 2014.","Disambiguation 1. Question: When was five nights at freddy's 2 made and released on steam? Answer:November 11, 2014
Disambiguation 2. Question: When was five nights at freddy's 2 made and released on android? Answer:November 15, 2014
Disambiguation 3. Question: When was five nights at freddy's 2 made and released on iOS? Answer:November 20, 2014
Disambiguation 4. Question: When was five nights at freddy's 2 made and released on nintendo switch, playstation 4, and xbox one? Answer:November 29, 2019
",1,Pass.
How many episodes of once upon a time is there?,"There are a total of 155 episodes of the TV show ""Once Upon a Time.""","Disambiguation 1. Question: How many episodes of the American once upon a time is there? Answer:155
Disambiguation 2. Question: How many episodes of the Philippine once upon a time is there? Answer:441
",-1,Fail.
Who is the present deputy governor of plateau state?,"I'm sorry, but the question is ambiguous as it does not specify the timeframe for ""present."" If you are referring to the current deputy governor as of today, then the answer would be Sonni Tyoden.","Disambiguation 1. Question: Who is the present deputy governor of plateau state, as of 2017? Answer:Simon Bako Lalong
Disambiguation 2. Question: Who is the present deputy governor of plateau state, as of 2016? Answer:Lalong
Disambiguation 3. Question: Who is the present deputy governor of plateau state, leaving office in 2015? Answer:Jang
",1,Pass.
When does the regular season start for nfl?,The regular season for the NFL typically starts in early September.,"Disambiguation 1. Question: When does the 2017 regular season start for NFL? Answer:September 7, 2017
Disambiguation 2. Question: When does the 2016 regular season start for NFL? Answer:September 8, 2016
Disambiguation 3. Question: When does the 2015 regular season start for NFL? Answer:September 10, 2015
",-1,Fail.
When is the first us done in pregnancy?,"The question is ambiguous as ""us"" could refer to ultrasound or United States. If referring to ultrasound, the first ultrasound in pregnancy is typically done around 6-8 weeks to confirm the pregnancy and estimate the due date. If referring to United States, the question does not make sense in the context of pregnancy.","Disambiguation 1. Question: When is the first ultrasound done in pregnancy, for patients that want genetic testing? Answer:11 weeks - 13 weeks 6 days gestation
Disambiguation 2. Question: When is the first ultrasound done in pregnancy, to confirm pregnancy dating and assess for congenital malformations? Answer:18 weeks -22 weeks
",1,Pass.
When did the issuing of the national identity card began in sri lanka?,"The question is ambiguous as it can be interpreted in two ways: when the decision to issue national identity cards in Sri Lanka was made or when the actual process of issuing the cards to citizens began. 

If we are referring to when the decision to issue national identity cards in Sri Lanka was made, it began in 1972 when the government introduced the National Identity Card (NIC) scheme.

If we are referring to when the actual process of issuing the cards to citizens began, it started shortly after the introduction of the NIC scheme in 1972.","Disambiguation 1. Question: When did the issuing of the national identity card first begin in sri lanka? Answer:14 September 1972
Disambiguation 2. Question: When did the issuing of the a smart card as a national identity card first begin in sri lanka? Answer:27 October 2017
",1,Pass.
Who is chief election commissioner of india now?,"As of October 2021, the Chief Election Commissioner of India is Sushil Chandra.","Disambiguation 1. Question: Who is Chief election Commissioner of India in 2017? Answer:Nasim Zaidi
Disambiguation 2. Question: Who is Chief election Commissioner of India from January 2015 - April 2015? Answer:Harishankar Brahma
Disambiguation 3. Question: Who is the current Chief election Commissioner of India? Answer:Sunil Arora
",-1,Fail.
Who wrote in the heart of the sea?,"The question ""Who wrote in the heart of the sea?"" is ambiguous as it could be interpreted in different ways. If you are referring to the book ""In the Heart of the Sea: The Tragedy of the Whaleship Essex"" by Nathaniel Philbrick, then the author of the book is Nathaniel Philbrick. If you are referring to a different context or work titled ""In the Heart of the Sea,"" please provide more specific information for a more accurate answer.","Disambiguation 1. Question: Who wrote the book in the heart of the sea? Answer:Nathaniel Philbrick
Disambiguation 2. Question: Who wrote the film in the heart of the sea? Answer:Charles Leavitt
",1,Pass.
Which is the biggest stadium in the india?,"The biggest stadium in India is the Narendra Modi Stadium, formerly known as the Sardar Patel Stadium, located in Ahmedabad, Gujarat. It has a seating capacity of over 110,000 spectators.","Disambiguation 1. Question: Which is the biggest stadium in india used for any purpose? Answer:Buddh International Circuit
Disambiguation 2. Question: Which is the biggest cricket stadium in the india? Answer:Sardar Patel Stadium
Disambiguation 3. Question: Which is the biggest football stadium in the india? Answer:Salt Lake Stadium
",-1,Fail.
The youngest player to play in the nba?,"The question is ambiguous as it does not specify a time frame or provide any context. If we are referring to the youngest player in NBA history, the answer would be Andrew Bynum, who made his debut at 18 years and 6 days old. If we are referring to the current youngest player in the NBA, that information may vary depending on the current roster.","Disambiguation 1. Question: Who was the youngest player to play in the NBA as of October 20, 2017? Answer:Ike Anigbogu
Disambiguation 2. Question: Who was the youngest player to play in the NBA as of October 26, 2016? Answer:Dragan Bender
Disambiguation 3. Question: Who was the youngest player to play in the NBA as of October 28, 2015? Answer:Devin Booker
Disambiguation 4. Question: Who was the youngest player to play in the NBA ever? Answer:Andrew Bynum
",1,Pass.
Where will the olympics take place in 2020?,"The Olympics in 2020 were originally scheduled to take place in Tokyo, Japan. However, due to the COVID-19 pandemic, the games were postponed to 2021.","Disambiguation 1. Question: Where will the 2020 Winter Youth Olympics take place? Answer:Lausanne, Switzerland
Disambiguation 2. Question: Where will the 2020 Summer Olympics take place? Answer:Tokyo
",1,Pass.
When did the movie the greatest show man come out?,"The movie ""The Greatest Showman"" was released on December 20, 2017.","Disambiguation 1. Question: When did the movie the greatest show man come out on the RMS Queen Mary 2? Answer:December 8, 2017
Disambiguation 2. Question: When did the movie the greatest show man come out in all of the United States? Answer:December 20, 2017
",1,Pass.
Who wrote the theme song for a different world?,"The theme song for the TV show ""A Different World"" was written and performed by Phoebe Snow.","Disambiguation 1. Question: Who from Richmond wrote the theme song for a different world? Answer:Stuart Gardner
Disambiguation 2. Question: Who from Philadelphia wrote the theme song for a different world? Answer:William Henry Cosby, Jr.
Disambiguation 3. Question: Who from Brooklyn wrote the theme song for a different world? Answer:Dawnn Jewel Lewis
",-1,Fail.
The truth about the harry quebert affair tv show release date?,"The question is ambiguous as it does not specify which truth about the Harry Quebert affair TV show release date is being asked for. If you are asking for the original release date of the TV show, it premiered on September 4, 2018. If you are asking for any updates or new information about the release date, I do not have that information at this time.","Disambiguation 1. Question: When were 35 minutes of scenes of The Truth about the Harry Quebert affair TV show released? Answer:April 6, 2018
Disambiguation 2. Question: What was the full release date for The Truth about the Harry Quebert Affair tv show? Answer:September 4, 2018
",1,Pass.
A mountain in alberta that starts with j?,"The question is ambiguous as there is no mountain in Alberta that starts with the letter ""J."" If you are looking for a mountain in Alberta that starts with the letter ""J,"" I'm afraid there isn't one.","Disambiguation 1. Question: What is a mountain in Alberta that starts with j from Kananaskis Range? Answer:Mount James Walker,Jumpingpound Mountain
Disambiguation 2. Question: What is a mountain in Alberta that starts with j from Spray Mountains range? Answer:Mount Jellicoe
Disambiguation 3. Question: What is a mountain in Alberta that starts with j from Opal Range? Answer:Mount Jerram
Disambiguation 4. Question: What is a mountain in Alberta that starts with j from Elk Range ? Answer:Mount Joffre
Disambiguation 5. Question: What is a mountain in Alberta that starts with j from Bow Valley range? Answer:Mount Yamnuska
Disambiguation 6. Question: What is a mountain in Alberta that starts with j from Highwood Range? Answer:Mount Junction
",-1,Fail.
Who plays nick on the young and the restless?,The question is not ambiguous. Joshua Morrow plays the character Nick Newman on The Young and the Restless.,"Disambiguation 1. Question: Who plays nick on the young and the restless in 1989? Answer:Marco and Stefan Flores
Disambiguation 2. Question: Who plays nick on the young and the restless from 1990-1991? Answer:Griffin Ledner
Disambiguation 3. Question: Who plays nick on the young and the restless from 1991-1994? Answer:John Alden
Disambiguation 4. Question: Who plays nick on the young and the restless since 1994? Answer:Joshua Morrow
Disambiguation 5. Question: Who plays nick on the young and the restless in 2018? Answer:Luckinbill
",-1,Fail.
What is the name of istanbul international airport?,The name of Istanbul's main international airport is Istanbul Airport.,"Disambiguation 1. Question: What was the name of Istanbul's international airport prior to April, 6 2019? Answer:Istanbul Atatürk Airport
Disambiguation 2. Question: What was the name of Istanbul's international airport after to April, 6 2019? Answer:Istanbul Airport
",1,Pass.
Who won last year's college football championship?,"There is ambiguity in the question as it does not specify which college football championship it is referring to. If you are asking about the NCAA Division I Football Championship, the University of Alabama won the championship last year.","Disambiguation 1. Question: Who won the 2017 College Football Championship? Answer:Alabama
Disambiguation 2. Question: Who won the 2016 College Football Championship? Answer:Alabama
Disambiguation 3. Question: Who won the 2015 College Football Championship? Answer:Ohio State
",1,Pass.
Who won worst cooks in america last season?,"I'm sorry, but the question is ambiguous as it does not specify which season of ""Worst Cooks in America"" is being referred to. Please provide more information so I can give you an accurate answer.","Disambiguation 1. Question: Who won Season 11 of Worst Cooks in America? Answer:Blue Team
Disambiguation 2. Question: Who won Season 10 of Worst Cooks in America? Answer:Anne Burrell
Disambiguation 3. Question: Who won Season 9 of Worst Cooks in America? Answer:Blue Team
Disambiguation 4. Question: Who won Season 8 of Worst Cooks in America? Answer:Anne Burrell
Disambiguation 5. Question: Who won Season 7 of Worst Cooks in America? Answer:Anne Burrell
Disambiguation 6. Question: Who won Season 6 of Worst Cooks in America? Answer:Anne Burrell
",1,Pass.
Who did the voice of salem on sabrina?,"The question is ambiguous as it could be referring to the voice actor who provided the voice for Salem the cat in the TV show ""Sabrina the Teenage Witch"" or the voice actor who provided the voice for Salem the cat in the animated series ""Sabrina: The Animated Series."" 

If the question is referring to the TV show ""Sabrina the Teenage Witch,"" the voice of Salem was provided by Nick Bakay. If the question is referring to the animated series ""Sabrina: The Animated Series,"" the voice of Salem was provided by Bill Switzer.","Disambiguation 1. Question: Who did the voice of salem on the 1996 sabrina TV series? Answer:Nick Bakay
Disambiguation 2. Question: Who did the voice of salem on the 1970 sabrina TV series? Answer:Dallas McKennon
Disambiguation 3. Question: Who did the voice of salem on sabrina's secret life in 2003? Answer:Maurice LaMarche
Disambiguation 4. Question: Who did the voice of salem on Sabrina: Secrets of a Teenage Witch? Answer:Ian James Corlett
",1,Pass.
Who played the easter bunny in rise of the guardians?,"The question is not ambiguous. The Easter Bunny in ""Rise of the Guardians"" was voiced by actor Hugh Jackman.","Disambiguation 1. Question: Who played the Easter Bunny in Rise of The Guardians (2012 film)? Answer:Hugh Jackman
Disambiguation 2. Question: Who played the Easter Bunny in Rise of The Guardians: The Video Game? Answer:Thomas Bromhead
",-1,Fail.
When did the boston tea party start and end?,"The question is ambiguous as it does not specify whether it is referring to the start and end times of the actual event or the start and end dates of the event. The Boston Tea Party took place on the night of December 16, 1773, and lasted until the early morning hours of December 17, 1773.","Disambiguation 1. Question: When did the boston tea party protest start? Answer:December 16, 1773
Disambiguation 2. Question: When did the boston tea party protest end? Answer:December 16, 1773
Disambiguation 3. Question: When did the boston tea party political party start? Answer:July 4, 2006
Disambiguation 4. Question: When did the boston tea party cafe chain start? Answer:1995
Disambiguation 5. Question: When did the boston tea party concert venue start? Answer:1967
Disambiguation 6. Question: When did the boston tea party concert venue end? Answer:1970
Disambiguation 7. Question: When did the boston tea party 1908 film start? Answer:15 July 1908
Disambiguation 8. Question: When did the boston tea party 1915 film start? Answer:April 2, 1915
Disambiguation 9. Question: When did the boston tea party political party end? Answer:July 22, 2012
",1,Pass.
Who wrote the song what do you want from me?,"The question is ambiguous as there are multiple songs with the title ""What Do You Want from Me"" by different artists. If you are referring to the song ""What Do You Want from Me"" by Pink Floyd, it was written by David Gilmour, Richard Wright, and Polly Samson. If you are referring to the song ""What Do You Want from Me"" by Adam Lambert, it was written by Pink, Max Martin, and Shellback.","Disambiguation 1. Question: Who wrote the song ""What Do You Want From Me?"" by Pink Floyd? Answer:David Gilmour, Polly Samson
Disambiguation 2. Question: Who wrote the song ""What Do You Want From Me?"" by Monaco? Answer:Peter Hook, David Potts
Disambiguation 3. Question: Who wrote the song ""What Do You Want From Me?"" by Cascada? Answer:Tony Cornelissen, Manuel Reuter & Yann Peifer
Disambiguation 4. Question: Who wrote the song ""What Do You Want From Me?"" by Forever the Sickest Kids? Answer:Austin Bello, Caleb Turman, Shep Goodman
Disambiguation 5. Question: Who wrote the song ""Whataya Want From Me?"" by Adam Lambert? Answer:Alecia Moore, Max Martin, Johan Schuster
",1,Pass.
How many federal district court judges are there in the united states?,There are currently 673 authorized federal district court judgeships in the United States.,"Disambiguation 1. Question: How many article III federal district court judges are there in the united states? Answer:673
Disambiguation 2. Question: How many federal district court judges are there in the united states in total? Answer:678
",-1,Fail.
Who sang background vocals on my sweet lord?,"The question is ambiguous as it does not specify which version or recording of ""My Sweet Lord"" is being referred to. If you are asking about the original recording by George Harrison, the background vocals were performed by Billy Preston, Eric Clapton, and members of the band Badfinger.","Disambiguation 1. Question: Who was credited with singing the background vocals on My Sweet Lord? Answer:George O’Hara-Smith Singers
Disambiguation 2. Question: What individuals sang background vocals on My Sweet Lord? Answer:George Harrison, Phil Spector, Eric Clapton, Bobby Whitlock, Cyril, Betty.
",1,Pass.
What is the most popular sport played in australia?,"The question is clear and unambiguous. The most popular sport played in Australia is Australian Rules Football, also known as Aussie Rules or AFL.","Disambiguation 1. Question: What is the most popular spectator sport played in New South Wales and Queensland, australia? Answer:rugby league and rugby union football codes
Disambiguation 2. Question: What is the most popular spectator sport played in New South Victoria, Tasmania, South Australia, North Territory, and Western Australia? Answer:Australian rules football
Disambiguation 3. Question: What is the most popular non-organized sport in australia for children? Answer:bike riding
Disambiguation 4. Question: What is the most popular sport activity in australia for adult men? Answer:Walking
Disambiguation 5. Question: What is the most popular sport activity in australia for adult women? Answer:Walking
Disambiguation 6. Question: What is the most popular sport to play in australia? Answer:Cricket
",-1,Fail.
Which prime minister of india born in gujarat?,The question is ambiguous because there have been multiple Prime Ministers of India who were born in Gujarat. The two most notable ones are Narendra Modi and Morarji Desai.,"Disambiguation 1. Question: Which current prime minister of india born in gujarat? Answer:Narendra Damodardas Modi
Disambiguation 2. Question: Which 4th prime minister of india born in gujarat? Answer:Morarji Desai
",1,Pass.
Where does russia rank in the world economy?,"The question is ambiguous as it does not specify the specific ranking criteria being referred to. If we are considering Russia's ranking in terms of GDP, Russia is currently ranked as the 11th largest economy in the world. However, if we are considering other factors such as GDP per capita, industrial output, or other economic indicators, the ranking may vary.","Disambiguation 1. Question: Where does Russia rank in the world economy according to IMF? Answer:11th
Disambiguation 2. Question: Where does Russia rank in the world economy according to World Bank? Answer:11th
Disambiguation 3. Question: Where does Russia rank in the world economy according to United Nations? Answer:12th
",1,Pass.
Who was president of the united states in 1963?,"The president of the United States in 1963 was John F. Kennedy until his assassination on November 22nd, 1963. After his death, Lyndon B. Johnson became the president.","Disambiguation 1. Question: Who was president of the United States until November 22, 1963? Answer:John F. Kennedy
Disambiguation 2. Question: Who was president of the United States after November 22, 1963? Answer:Lyndon B. Johnson
",1,Pass.
When did the washington redskins last win the super bowl?,"The Washington Redskins last won the Super Bowl on January 26, 1992, when they defeated the Buffalo Bills in Super Bowl XXVI.","Disambiguation 1. Question: What was the last superbowl won by the washington redskins? Answer:Super Bowl XXVI
Disambiguation 2. Question: When was the date the washington redskins last won the super bowl? Answer:January 26, 1992
",1,Pass.
What episode did izzy leave grey's anatomy?,"The question is ambiguous because it does not specify which season or context of Grey's Anatomy is being referred to. If you are asking about when Izzy Stevens left Grey's Anatomy, it was in the sixth season, specifically in the episode titled ""Death and All His Friends"" which is the season finale of season 6.","Disambiguation 1. Question: What episode did izzie leave grey's anatomy? Answer:I Like You So Much Better When You're Naked
Disambiguation 2. Question: What episode and season did izzie leave grey's anatomy? Answer:episode 12 season 6
Disambiguation 3. Question: What episode number overall did izzie leave grey's anatomy? Answer:114
",-1,Fail.
Who has calculated the most digits of pi?,"The question is ambiguous as it can refer to either the individual who has calculated the most digits of pi or the organization that has calculated the most digits of pi. 

If we are referring to the individual, the person who has calculated the most digits of pi is currently held by Timothy Mullican, who calculated 50 trillion digits of pi in 2020.

If we are referring to the organization, the record for calculating the most digits of pi is held by the Swiss company Dectris Ltd, which calculated 62.8 trillion digits of pi in 2019.","Disambiguation 1. Question: Who has calculated the most digits of pi in 2016? Answer:Peter Trueb
Disambiguation 2. Question: Who has calculated the most digits of pi in 2011? Answer:Alexander Yee and Shigeru Kondo
Disambiguation 3. Question: Who has calculated the most digits of pi in 2009? Answer:Fabrice Bellard
",1,Pass.
Where does sniper ghost warrior 3 take place?,"The question is ambiguous as it could be interpreted in two ways. Sniper Ghost Warrior 3 takes place in the country of Georgia, not the U.S. state.","Disambiguation 1. Question: Where does sniper ghost warrior 3's first mission to destroy a stockpile take place? Answer:Russian-Ukrainian border
Disambiguation 2. Question: Where does sniper ghost warrior 3 take place after the two year time skip? Answer:Republic of Georgia
",1,Pass.
What teams are in the fa cup final?,"The question is ambiguous because it does not specify the year of the FA Cup final being referred to. If you are asking about the teams in the most recent FA Cup final, the final for the 2020-2021 season was played between Chelsea and Leicester City, with Leicester City emerging as the winners.","Disambiguation 1. Question: What teams played in the FA Cup 2017-2018 Final? Answer:Chelsea, Manchester United
Disambiguation 2. Question: What teams played in the FA Cup 2016-2017 Final? Answer:Arsenal, Chelsea
Disambiguation 3. Question: What teams played in the FA Cup 2015-2016 Final? Answer:Manchester United, Crystal Palace
",1,Pass.
When did little shop of horrors come out?,"The question ""When did Little Shop of Horrors come out?"" is ambiguous because it could refer to the original 1960 film, the 1982 Off-Broadway musical, or the 1986 film adaptation of the musical. Please specify which version you are referring to so I can provide an accurate answer.","Disambiguation 1. Question: When did the movie The Little Shop of Horrors come out? Answer:September 14, 1960
Disambiguation 2. Question: When did the musical Little Shop of Horrors come out in Australia? Answer:November 1984
Disambiguation 3. Question: When did the film Little Shop of Horrors come out? Answer:December 19, 1986
",1,Pass.
How long is the staton island ferry ride?,The question is ambiguous as it does not specify which specific route or time of day the person is inquiring about. The Staten Island Ferry ride typically takes around 25 minutes one way between Whitehall Terminal in Manhattan and St. George Terminal in Staten Island.,"Disambiguation 1. Question: How long in distance is the staton island ferry ride? Answer:5.2 miles
Disambiguation 2. Question: How long with respect to time is the staton island ferry ride? Answer:25 minutes
",1,Pass.
Who has been the youngest president of usa?,"The youngest person to ever be elected President of the United States was John F. Kennedy, who was 43 years old when he took office in 1961.","Disambiguation 1. Question: Who has been the youngest president to be succeeded to the office of usa? Answer:Theodore Roosevelt Jr.
Disambiguation 2. Question: Who has been the youngest president to be elected of usa? Answer:John F. Kennedy
",-1,Fail.
Ostracism is the basis for what in current american culture?,"Ambiguity detected: The question is ambiguous as it could be interpreted in different ways. 

If the question is asking about the role of ostracism in current American culture, then the answer would be that ostracism is not the basis for anything positive in American culture. Ostracism, which involves excluding or ignoring individuals, is generally seen as harmful and detrimental to social cohesion.

If the question is asking about the impact of ostracism on current American culture, then the answer would be that ostracism can lead to social division, exclusion, and discrimination, which can have negative effects on individuals and society as a whole. It can contribute to feelings of isolation, low self-esteem, and mental health issues.

It is important to address and combat ostracism in order to promote inclusivity, diversity, and a sense of belonging in American culture.","Disambiguation 1. Question: According to Kipling Williams, ostracism is the basis for what in current american culture? Answer:refusing to communicate with a person
Disambiguation 2. Question: Ostracism is the basis for what in current american culture via unanswered emails? Answer:cyberostracism
",1,Pass.
When was the fish and wildlife service created?,"The question is ambiguous as it does not specify whether it is referring to the creation of the U.S. Fish and Wildlife Service or any other fish and wildlife service in a different context. Assuming it is referring to the U.S. Fish and Wildlife Service, it was created on June 30, 1940, through the merger of the Bureau of Fisheries and the Bureau of Biological Survey.","Disambiguation 1. Question: When was the predecessor to the fish and wildlife service created? Answer:1871
Disambiguation 2. Question: When was the fish and wildlife service officially reated? Answer:1940
",1,Pass.
How many episodes of house of cards this season?,"This question is ambiguous as it does not specify which season of House of Cards is being referred to. If you are asking about the number of episodes in a specific season, please provide the season number for a more accurate answer.","Disambiguation 1. Question: How many episodes are in House of Cards season 5? Answer:13
Disambiguation 2. Question: How many episodes are in House of Cards season 4? Answer:13
Disambiguation 3. Question: How many episodes are in House of Cards season 3? Answer:13
",1,Pass.
Who sings but i still haven't found what i'm looking for?,"The song ""I Still Haven't Found What I'm Looking For"" is sung by the band U2.","Disambiguation 1. Question: Who is the band that sings but i still haven't found what i'm looking for? Answer:U2
Disambiguation 2. Question: Who is the singer that sings but i still haven't found what i'm looking for? Answer:Paul David Hewson
",-1,Fail.
Who is the governor of the reserve bank of india?,"As of September 2021, the Governor of the Reserve Bank of India is Shaktikanta Das.","Disambiguation 1. Question: Who is the governor of the reserve bank of india at the end of 2017? Answer:Patel
Disambiguation 2. Question: Who is the governor of the reserve bank of india at the end of 2016? Answer:Rajan
Disambiguation 3. Question: Who is the governor of the reserve bank of india at the end of 2015? Answer:Rajan
",-1,Fail.
Most home runs in a single season by a player?,"The question is ambiguous as it does not specify which league or era it is referring to. If we are talking about Major League Baseball (MLB), the record for the most home runs in a single season by a player is 73, achieved by Barry Bonds in 2001.","Disambiguation 1. Question: What is the most home runs in a single season by a player? Answer:73
Disambiguation 2. Question: Which player has the most home runs in a single season? Answer:Barry Bonds
",1,Pass.
Who does sam neill play in peter rabbit?,"Sam Neill plays the role of Old Mr. McGregor in the movie ""Peter Rabbit.""","Disambiguation 1. Question: Sam Neill plays which character in Peter Rabbit?|Who does Sam Neill portray in Peter Rabbit? Answer:Mr. McGregor
Disambiguation 2. Question: Which character does Sam Neil play the voice of?|Who does Sam Neill do the voice for in Peter Rabbit? Answer:Tommy Brock
",-1,Fail.
Who does the voice of templeton in charlotte web?,"The question is clear and unambiguous. The voice of Templeton in the movie ""Charlotte's Web"" is provided by actor Steve Buscemi.","Disambiguation 1. Question: Who does the voice of templeton in the 1973 charlotte's web film? Answer:Paul Lynde
Disambiguation 2. Question: Who does the voice of templeton in the 2006 charlotte's web film? Answer:Steve Buscemi
Disambiguation 3. Question: Who does the voice of templeton in the 2003 charlotte's web 2 film? Answer:Adler
",-1,Fail.
Who invented the process to remove impurities by blasts of cold air blown through heated iron?,"The question is ambiguous as there are multiple processes that involve removing impurities from iron using blasts of cold air. One interpretation could be referring to the Bessemer process, which was invented by Henry Bessemer in the 19th century. This process revolutionized the steelmaking industry by significantly reducing the cost and time required to produce steel.","Disambiguation 1. Question: What Englishman invented the process to remove impurities by blasts of cold air blown through heated iron? Answer:Henry Bessemer
Disambiguation 2. Question: What American independently discovered  the process to remove impurities by blasts of cold air blown through heated iron? Answer:William Kelly
",1,Pass.
When is the new saw movie being released?,"The question is ambiguous as it does not specify which ""new Saw movie"" is being referred to. If you are asking about the upcoming installment in the Saw franchise, ""Spiral: From the Book of Saw,"" it was released on May 14, 2021. If you are referring to a different new Saw movie, please provide more specific details for a more accurate answer.","Disambiguation 1. Question: When is the saw movie Jigsaw being released in the United States? Answer:October 27, 2017
Disambiguation 2. Question: When is the saw movie Saw 3D being released in the United States and Canada? Answer:October 29, 2010
Disambiguation 3. Question: When is the saw movie Saw VI being released in Canada, the United States, and the United Kingdom? Answer:October 23, 2009
Disambiguation 4. Question: When is the saw movie Jigsaw being released in the United Kingdom? Answer:October 26, 2017
Disambiguation 5. Question: When is the saw movie Saw VI being released in Australia and New Zealand? Answer:October 22, 2009
Disambiguation 6. Question: When is the saw movie Saw VI being released in Spain? Answer:October 8, 2010
Disambiguation 7. Question: When is the saw movie Saw 3D being released in Australia? Answer:October 28, 2010
Disambiguation 8. Question: When is the saw movie Saw 3D being released in New Zealand? Answer:March 3, 2011
Disambiguation 9. Question: When is the saw movie Saw 3D being released in preview screenings in 2,000 locations? Answer:October 28, 2010
",1,Pass.
What's the lowest minimum wage in america?,"The lowest minimum wage in America is currently $5.15 per hour, which is the federal minimum wage for workers who receive tips. However, it is important to note that many states and cities have their own minimum wage laws that may be higher than the federal minimum wage.","Disambiguation 1. Question: What has been the federal minimum wage in the United States since July 24, 2009? Answer:$7.25 per hour
Disambiguation 2. Question: What is the federal minimum wage in the United States for tipped labor? Answer:$2.13 per hour, as long as the hour wage plus tip income equals at least the minimum wage
Disambiguation 3. Question: What is the federal minimum wage in the United States for persons under the age of 20 in the first 90 calendar days of employment? Answer:$4.25 an hour
",-1,Fail.
Who broke england's ties to the catholic church?,"The question is ambiguous as it could refer to multiple events in history. One interpretation could be referring to King Henry VIII, who broke England's ties to the Catholic Church in the 16th century by establishing the Church of England. Another interpretation could be referring to the English Reformation as a whole, which involved various individuals and events leading to the separation from the Catholic Church.","Disambiguation 1. Question: Who initiated the break of england's ties to the catholic church? Answer:Henry VIII
Disambiguation 2. Question: Who finished the job of breaking england's ties to the catholic church? Answer:Elizabeth
",1,Pass.
Who won the college football championship in 2010?,The college football championship in 2010 was won by the Auburn Tigers.,"Disambiguation 1. Question: Which team won the college football championship game played in 2010? Answer:Crimson Tide
Disambiguation 2. Question: Which team won the college football championship in the 2010-2011 season? Answer:Auburn Tigers
Disambiguation 3. Question: Which coach won the college football championship game played in 2010? Answer:Nicholas Lou Saban Jr.
Disambiguation 4. Question: Which which won the college football championship in the 2010-2011 season? Answer:Gene Chizik
",1,Pass.
Who has the most little league world series championships?,"The question is ambiguous as it does not specify whether it is referring to a specific team or individual player. If we are referring to teams, the team with the most Little League World Series championships is Taiwan, with a total of 17 championships. If we are referring to individual players, it would be difficult to determine as there are many players who have won multiple championships.","Disambiguation 1. Question: What country has won the most little league world series championships? Answer:United States
Disambiguation 2. Question: When all of the states are considered separately, what geographic location has won the most little league world series championships? Answer:Taiwan
",1,Pass.
When did good guys go out of business?,"This question is ambiguous as it could be interpreted in different ways. One interpretation could be asking about a specific event or time period when morally upright individuals or heroes ceased to exist or became less prevalent. Another interpretation could be asking about a general decline in the portrayal of good characters in media or society. Without further context, it is difficult to determine the exact meaning of the question.","Disambiguation 1. Question: When was The Good Guys acquired by CompUSA? Answer:September 2003
Disambiguation 2. Question: When did all of The Good Guys stores close? Answer:2005
",1,Pass.
Who sang the christmas song with the pogues?,"The Christmas song ""Fairytale of New York"" by The Pogues features vocals by Shane MacGowan and Kirsty MacColl.","Disambiguation 1. Question: Who is the singer that sang the christmas song with the pogues? Answer:Kirsty Anna MacColl
Disambiguation 2. Question: Who is the singer that sang the christmas song for the pogues? Answer:MacGowan
",1,Pass.
