question,answer,label,judgement
Apple on Tuesday unveiled its iPhone 15 lineup. Which current iPhone feature will be significantly altered in the new version?,"In the new iPhone 15 lineup, Apple will significantly alter the design of the camera system, introducing a new periscope lens for improved zoom capabilities and image quality.",-1,Fail.
Which country declared a National State of Emergency this week for the third time in its history due to a major storm?,Japan declared a National State of Emergency this week for the third time in its history due to a major storm.,-1,Fail.
"Men who use what more than 20 times a day have a higher risk of low sperm count, according to a new study?","The statement that men who use their smartphones more than 20 times a day have a higher risk of low sperm count is not accurate. There is no scientific evidence to support this claim. Low sperm count can be caused by a variety of factors such as genetics, lifestyle choices, and medical conditions. It is important to consult with a healthcare professional for accurate information and advice on fertility and reproductive health.",-1,Fail.
Senators unveiled a bipartisan bill this week empowering President Joe Biden to ban which popular app nationwide?,Senators unveiled a bipartisan bill this week empowering President Joe Biden to ban the popular app TikTok nationwide.,-1,Fail.
"Around 5,000 people took part in a record-breaking “Grande Dictée” (Great Dictation) event at which landmark Paris location?","The record-breaking ""Grande Dictée"" event took place at the Eiffel Tower in Paris, with around 5,000 people participating.",-1,Fail.
What is the main concern expressed by residents of West Center City in Wilmington regarding the Neighborhood Stabilization Program led by Mayor Mike Purzycki?,"The main concern expressed by residents of West Center City in Wilmington regarding the Neighborhood Stabilization Program led by Mayor Mike Purzycki is the fear of displacement and gentrification. Residents are worried that the program will lead to increased property values, making it difficult for long-time residents to afford to stay in their homes. They are also concerned about the lack of affordable housing options and the potential for developers to prioritize profit over the needs of the community.",-1,Fail.
Former President Donald Trump will be selling a book featuring:,"Former President Donald Trump will be selling a book titled ""Our Journey Together"" which will focus on his time in office, his policies, and his perspective on current events.",-1,Fail.
Which route has been completely canceled by Avelo Airlines?,"Avelo Airlines has completely canceled its route between Burbank, California and Bozeman, Montana.",-1,Fail.
Massachusetts Air National Guard member Jack Teixeira was arrested this week. What is he accused of?,"Jack Teixeira, a member of the Massachusetts Air National Guard, was arrested this week on charges of possession of child pornography.",-1,Fail.
A new study names which country as the worst in the developed world for housing?,"According to a new study by the Organization for Economic Co-operation and Development (OECD), the United States has been named as the worst country in the developed world for housing. The study found that the U.S. has the highest rate of housing cost burden, with nearly one-third of households spending more than 30% of their income on housing. Additionally, the study highlighted the lack of affordable housing options and the growing homelessness crisis in the United States.",-1,Fail.
"What is the average cost of attending a hen or stag party in the UK, according to a survey for Aviva?","According to a survey conducted by Aviva, the average cost of attending a hen or stag party in the UK is around £507 per person. This includes expenses such as accommodation, travel, activities, food, and drinks. It is important to note that costs can vary depending on the location, duration, and activities planned for the party.",-1,Fail.
True or False: Portland Trail Blazers Damian Lillard is the only player in the NBA to score more than 70 points in a game this season.,"False. While Damian Lillard did score 61 points in a game this season, he is not the only player in the NBA to score more than 70 points. Devin Booker of the Phoenix Suns also scored 70 points in a game this season.",-1,Fail.
"What were the charges that Camden's former mayor, Justin T. King, pleaded guilty to in the plea deal related to the February incident?","Camden's former mayor, Justin T. King, pleaded guilty to charges of official misconduct and theft in connection to the February incident.",-1,Fail.
"Scientists have warned that a 5,000-mile-long mass of what species of seaweed is drifting towards Florida’s coast?","Scientists have warned that a 5,000-mile-long mass of Sargassum seaweed is drifting towards Florida's coast.",-1,Fail.
Voters in Chicago went to the polls this week to elect a new mayor. Two candidates advanced to a runoff. Who didn’t?,The two candidates who advanced to the runoff election for mayor of Chicago are Lori Lightfoot and Toni Preckwinkle. The candidate who did not advance to the runoff was Bill Daley.,-1,Fail.
A sample from the surface of near-Earth asteroid Bennu has been found to contain an abundance of what?,"A sample from the surface of near-Earth asteroid Bennu has been found to contain an abundance of carbon-rich material, including organic molecules and amino acids.",-1,Fail.
A large piece of what was discovered on a beach in Australia?,A large piece of debris from a SpaceX rocket was discovered on a beach in Australia.,-1,Fail.
What item is being sent by the UK government to New Zealand and Australia as a goodwill gesture marking the start of two new post-Brexit deals?,The item being sent by the UK government to New Zealand and Australia as a goodwill gesture marking the start of two new post-Brexit deals is a historic bottle of British wine.,-1,Fail.
Who is considering running for governor in Delaware in 2024?,"As of now, it is too early to definitively say who is considering running for governor in Delaware in 2024. Potential candidates may not announce their intentions until closer to the election year. It is important to stay informed through reliable news sources and official announcements from potential candidates themselves.",1,Pass.
Why is the Aviation Technology career program at Delcastle Technical High School being terminated?,"The Aviation Technology career program at Delcastle Technical High School is being terminated due to budget constraints and low enrollment numbers. The school administration has determined that it is no longer financially feasible to continue offering the program, and there has been a lack of interest from students in recent years. The decision to terminate the program was made after careful consideration of various factors, including the availability of resources and the overall needs of the student body. Students who were enrolled in the program will be given the opportunity to explore other career pathways within the school.",-1,Fail.
Communities across the US are being upended nearly every day due to gun violence. Which state was recently affected by two major back-to-back mass shootings this week?,Texas was recently affected by two major back-to-back mass shootings this week.,-1,Fail.
Millions of Americans were under flood alerts across the Northeast this week. Which state received almost two months of rain in two days?,The state that received almost two months of rain in two days was New York.,-1,Fail.
What was the headline in The News Journal that referred to the wild fir tree growing from a crack in Philadelphia Pike?,"The headline in The News Journal that referred to the wild fir tree growing from a crack in Philadelphia Pike was ""Nature's Resilience: Fir Tree Thrives in Unlikely Urban Setting.""",-1,Fail.
"According to a new study published this week, how many minutes of daily exercise could have a positive impact on your health?","According to a new study published this week, engaging in at least 30 minutes of moderate-intensity exercise daily can have a positive impact on your health. This level of physical activity has been shown to improve cardiovascular health, boost mood, and reduce the risk of chronic diseases such as diabetes and obesity. It is recommended to incorporate a combination of aerobic, strength training, and flexibility exercises to achieve overall health benefits.",-1,Fail.
Novak Djokovic's victory in last weekend's ATP Tour Finals finale brings the Serbian tennis champ's total tally of title wins in the season-ending championship to how much?,Novak Djokovic's victory in last weekend's ATP Tour Finals finale brings the Serbian tennis champ's total tally of title wins in the season-ending championship to 6.,-1,Fail.
Steve Martin announced the show ‘Only Murders in the Building’ has started filming again. Which actor is a new addition this upcoming season?,Selena Gomez is the new addition to the upcoming season of 'Only Murders in the Building'.,-1,Fail.
The Church of England is selling off what kind of shares to “protect God’s creation”?,"The Church of England is selling off its shares in fossil fuel companies to ""protect God's creation"" and promote a more sustainable future.",-1,Fail.
Which invasive host tree appears to be the preferred choice for spotted lanternflies to lay their egg masses on?,The invasive host tree that appears to be the preferred choice for spotted lanternflies to lay their egg masses on is the Tree of Heaven (Ailanthus altissima). This tree species is commonly found in the areas where spotted lanternflies are prevalent and provides a suitable environment for the insects to lay their eggs. It is important to monitor and remove Tree of Heaven trees to help control the spread of spotted lanternflies.,-1,Fail.
"More than 70,000 festival attendees were stranded in the Nevada desert when torrential rain overwhelmed their campsites with ankle-deep mud. What was the name of the festival?",The name of the festival was Burning Man.,-1,Fail.
Graham Norton will co-host the upcoming Eurovision 2023 with which star of hit TV comedy Ted Lasso?,"Graham Norton will co-host the upcoming Eurovision 2023 with Jason Sudeikis, who stars in the hit TV comedy Ted Lasso.",-1,Fail.
The contents of which late music star’s former home are being put up for sale?,"The contents of late music star Prince's former home, Paisley Park, are being put up for sale.",-1,Fail.
The world’s last gaslit cinema is reopening in which city?,"The world's last gaslit cinema is reopening in Bradford, United Kingdom.",-1,Fail.
Mike Pence declined to appeal a subpoena from a Justice Department special counsel investigating Donald Trump for:,Mike Pence declined to appeal a subpoena from a Justice Department special counsel investigating Donald Trump for obstruction of justice.,-1,Fail.
"After six decades in the making, the FDA this week approved the first vaccine for which virus?",The FDA approved the first vaccine for the virus that causes COVID-19.,-1,Fail.
"According to the J.D. Power 2023 North American Airport Satisfaction Study, which airport ranked last in customer satisfaction among the nation's largest airports?","According to the J.D. Power 2023 North American Airport Satisfaction Study, the airport that ranked last in customer satisfaction among the nation's largest airports was Newark Liberty International Airport.",-1,Fail.
What NHL team in its sixth season routed the Florida Panthers 9-3 this week to capture its first-ever Stanley Cup title?,The Vegas Golden Knights routed the Florida Panthers 9-3 in their sixth season to capture their first-ever Stanley Cup title.,-1,Fail.
"This week, mortgage rates in the US rose for the fourth consecutive week as inflation concerns remain. What is the current average rate for a 30-year fixed mortgage?","As of the most recent data available, the current average rate for a 30-year fixed mortgage in the US is around 3.15%. However, it's important to note that mortgage rates can vary depending on various factors such as credit score, down payment amount, and lender. It's always recommended to shop around and compare rates from multiple lenders to ensure you are getting the best deal possible.",-1,Fail.
The cast of which television show visited the White House this week to help promote mental health awareness?,"The cast of the television show ""This Is Us"" visited the White House this week to help promote mental health awareness.",-1,Fail.
Which countries will host matches in the unprecedented six-nation 2030 FIFA World Cup?,"The unprecedented six-nation 2030 FIFA World Cup will be hosted by Argentina, Uruguay, Paraguay, Chile, Bolivia, and Peru.",-1,Fail.
Approximately how many people are still unaccounted for in the wake of Maui’s devastating wildfires?,"As of the latest update, approximately 17 people are still unaccounted for in the wake of Maui's devastating wildfires. It is important to note that this number is subject to change as search and rescue efforts continue.",-1,Fail.
What percentage of British adults think that King Charles is doing a “good job” as monarch?,"According to a recent survey conducted by [insert reputable source], approximately [insert percentage] of British adults believe that King Charles is doing a ""good job"" as monarch. It is important to note that opinions on the monarchy can vary greatly among individuals, and this percentage may not reflect the views of all British adults.",-1,Fail.
Workers brought which major city to a standstill this week following a second mass strike over pension reforms?,Paris,-1,Fail.
What is one of the changes that Delaware Park's $10 million renovation project includes?,One of the changes that Delaware Park's $10 million renovation project includes is the addition of a new multi-purpose building that will serve as a hub for various park activities and events.,-1,Fail.
Who served as George Washington’s vice president?,John Adams served as George Washington's vice president.,-1,Fail.
Which US state announced a ban on TikTok this week?,There is currently no US state that has announced a ban on TikTok this week.,-1,Fail.
"Beyoncé made history Sunday, becoming the most-winning Grammy artist of all time with 32. When did she win her first Grammy award?","Beyoncé won her first Grammy award in 2001 for Best R&B Performance by a Duo or Group with Vocals for the song ""Say My Name"" with Destiny's Child.",-1,Fail.
Florida Gov. Ron DeSantis officially kicked off his 2024 presidential campaign on Tuesday in which state?,Florida,-1,Fail.
Which highly anticipated Netflix show is halting filming due to the film and TV writers’ strike?,"The highly anticipated Netflix show that is halting filming due to the film and TV writers' strike is ""Stranger Things.""",-1,Fail.
SpaceX and NASA launched a fresh crew of astronauts on a mission to space this week. What is their destination?,The destination for the SpaceX and NASA crew of astronauts launched this week is the International Space Station (ISS).,-1,Fail.
Which Hollywood star was seen working at a Dunkin’ Donuts this week?,There is no credible information or evidence to suggest that any Hollywood star was seen working at a Dunkin' Donuts this week. It is important to be cautious of false rumors and misinformation spread on social media platforms.,1,Pass.
"LeBron James became the NBA’s all-time leading scorer this week. All of these players also rank in the top 5 in career points, except:","LeBron James did not become the NBA's all-time leading scorer this week. The current all-time leading scorer in the NBA is Kareem Abdul-Jabbar, with 38,387 career points. LeBron James is currently ranked 3rd in career points, behind Karl Malone and Abdul-Jabbar.",-1,Fail.
Which nation is experiencing a wave of protests after its leader pushed forward an unpopular bill to raise the country's retirement age?,"France is the nation experiencing a wave of protests after its leader, President Emmanuel Macron, pushed forward an unpopular bill to raise the country's retirement age. The proposed pension reform sparked widespread demonstrations and strikes across France, with protesters expressing their opposition to the government's plans.",-1,Fail.
The vice president of which Middle Eastern country is funding a bid to take control of the UK's Telegraph newspaper group?,The vice president of the United Arab Emirates (UAE) is funding a bid to take control of the UK's Telegraph newspaper group.,-1,Fail.
Around what percentage of Americans get their flu shot each year?,"According to the Centers for Disease Control and Prevention (CDC), around 45% of Americans receive the flu vaccine each year. It is recommended that everyone six months and older get vaccinated annually to protect themselves and others from the flu.",-1,Fail.
King Charles’s coronation procession route from Buckingham Palace to Westminster Abbey covers a distance of how much?,King Charles's coronation procession route from Buckingham Palace to Westminster Abbey covers a distance of approximately 2.8 miles.,-1,Fail.
"According to the study conducted by Med.ro, which state has the second longest average emergency room waiting time in the United States?","According to the study conducted by Med.ro, the state with the second longest average emergency room waiting time in the United States is Maryland.",-1,Fail.
Two baby owls found underneath the Pyramid Stage at this year’s Glastonbury have been named after members of which band?,"The two baby owls found underneath the Pyramid Stage at this year's Glastonbury have been named after members of the band ""Radiohead.""",-1,Fail.
The Republican National Committee (RNC) responded to Joe Biden’s re-election bid announcement by posting a video showing what?,"The Republican National Committee (RNC) responded to Joe Biden's re-election bid announcement by posting a video highlighting his past statements on various issues, including his support for the Iraq War and his previous opposition to same-sex marriage. The video aimed to contrast Biden's past positions with his current campaign promises and positions.",-1,Fail.
Where did the Pilgrims celebrate the first Thanksgiving?,"The Pilgrims celebrated the first Thanksgiving in Plymouth, Massachusetts in 1621.",-1,Fail.
Florida Gov. Ron DeSantis launched his bid for president with a live event that was plagued by glitches on which social media platform?,Florida Gov. Ron DeSantis launched his bid for president with a live event that was plagued by glitches on Facebook.,-1,Fail.
What is the primary focus of the Brandywine River Restoration Trust's mission?,"The primary focus of the Brandywine River Restoration Trust's mission is to protect and restore the Brandywine River and its watershed through conservation, education, and community engagement efforts. Their goal is to improve water quality, preserve natural habitats, and promote sustainable land use practices to ensure the long-term health and vitality of the river ecosystem.",-1,Fail.
Ford released an ad highlighting women’s contributions to the auto industry featuring its Expedition model called:,"""Built Phenomenally: Ford Expedition""",-1,Fail.
New research suggests that heart attacks are most likely to happen on what day?,"According to a study published in the journal Circulation, researchers found that heart attacks are most likely to occur on a Monday. The study analyzed data from over 16,000 heart attacks and found that the risk of having a heart attack was 20% higher on Mondays compared to other days of the week. This could be due to factors such as increased stress and anxiety associated with the start of the work week. It is important to note that heart attacks can happen at any time, so it is crucial to prioritize heart health and seek medical attention if experiencing symptoms.",-1,Fail.
